"cluster","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5","Sh3pxd2a",2.95106349551268e-05,0.309682376973779,0.57,0.464,0.952839381431134
"5","Rap1gap",3.08909499422988e-05,0.292454953993278,0.604,0.481,0.997406991736945
"5","March3",3.50994835022938e-05,0.29630343174891,0.604,0.497,1
"5","Ctnnd1",3.52306973909986e-05,0.269059200026868,0.802,0.75,1
"5","Phc2",4.14757656862081e-05,0.293427734561388,0.773,0.727,1
"5","Prr36",4.20347824405534e-05,0.306392512037459,0.343,0.234,1
"5","Atg3",6.5549236334992e-05,0.27183025070511,0.507,0.426,1
"5","Hnrnpll",6.76567631914236e-05,0.262148560732174,0.696,0.649,1
"5","Rasa3",6.85605079641217e-05,0.296574827368767,0.604,0.512,1
"5","Cckbr",8.35374858863997e-05,0.267395152601188,0.638,0.525,1
"5","Tle5",8.48005552269098e-05,0.253478391472334,0.502,0.386,1
"5","Luc7l",8.96073056959752e-05,0.271856675801178,0.768,0.708,1
"5","Nos1ap",9.86146440140414e-05,0.310800951038979,0.855,0.843,1
"5","Pkd1",0.000103547778491769,0.260636399394949,0.874,0.833,1
"5","Ckb",0.00010528603178463,0.282067245462115,0.792,0.733,1
"5","Xpnpep1",0.000110189355503862,0.25181895619283,0.44,0.335,1
"5","Arhgap20",0.000122046077154625,0.292930492304149,0.667,0.623,1
"5","Cpt1c",0.000188556039625668,0.311639652654405,0.865,0.821,1
"5","Rtn4r",0.000211416491249296,0.278712050148309,0.541,0.436,1
"5","Pdcd4",0.000232668511979861,0.257216501242255,0.657,0.607,1
"5","Abca8b",0.000236116681315422,0.285045417258235,0.618,0.542,1
"5","4732471J01Rik",0.000260540247015947,0.250625139509524,0.705,0.671,1
"5","Rogdi",0.00026240283530056,0.255902028800199,0.638,0.548,1
"5","Kctd6",0.000276864280357263,0.268689894039536,0.353,0.259,1
"5","Zcchc18",0.000279732137537468,0.254810308268172,0.845,0.811,1
"5","Crim1",0.000293751882004209,0.297558218137314,0.652,0.588,1
"5","Ammecr1",0.000343250863884992,0.302234159391754,0.411,0.32,1
"5","Atf6",0.000385481557390922,0.262727140276612,0.638,0.593,1
"5","Hdac7",0.000422883538314652,0.258150318058789,0.628,0.531,1
"5","Plekha7",0.000510876767012562,0.257333740870938,0.372,0.276,1
"5","Galnt9",0.000519727830921561,0.284356107293252,0.425,0.32,1
"5","Epb41l4b",0.000529352319575107,0.273956610404653,0.865,0.8,1
"5","Atf7",0.000601555271013201,0.257464478488929,0.628,0.589,1
"5","Snx7",0.000606738135808578,0.26526960167282,0.556,0.481,1
"5","Caap1",0.000752693199440696,0.287678989150911,0.512,0.466,1
"5","Cipc",0.000830266205361052,0.27736864854694,0.43,0.352,1
"5","Ankrd10",0.00112068305456569,0.283824173370506,0.575,0.538,1
"5","Ggt7",0.00132333255000638,0.270997979860227,0.7,0.671,1
"5","Ppme1",0.00134287103062078,0.259422800914286,0.686,0.623,1
"5","Dcun1d4",0.00135309652820678,0.251563164723701,0.589,0.505,1
"5","Adarb2",0.00247953289121434,0.300950014519931,0.271,0.192,1
"5","Usp29",0.00257152066237817,0.257909673738318,0.768,0.715,1
"5","Crocc",0.00793853054273783,0.270383003985086,0.807,0.74,1
"6","Lypd6b",2.58239889674356e-224,1.39757076460844,0.865,0.072,8.3380495578056e-220
"6","Ccn2",5.9463310952007e-174,1.2923425033163,0.632,0.045,1.9199513840184e-169
"6","Rxfp1",7.72307384463044e-157,0.862240394080718,0.665,0.057,2.49362608295428e-152
"6","Osbpl3",4.13016432071173e-149,1.69097085437552,0.955,0.173,1.3335474558714e-144
"6","Gm41414",2.65191078821288e-146,1.12222990873187,0.832,0.116,8.56248955298173e-142
"6","Lypd6",5.28999319346933e-141,0.719577827175462,0.503,0.034,1.70803300230738e-136
"6","Galnt10",2.74335008322537e-137,1.37859056939475,0.91,0.17,8.85772874871806e-133
"6","Nr4a2",5.50947482325073e-135,0.912217804894339,0.742,0.088,1.77889923093119e-130
"6","Nhs",6.15262886318751e-135,1.58055778970807,0.865,0.148,1.98656080734598e-130
"6","Cdh24",7.14587190492075e-129,0.566454704088127,0.49,0.036,2.30725912066081e-124
"6","Reln",4.08023220875117e-126,1.70956383473661,0.645,0.074,1.31742537556158e-121
"6","Moxd1",5.28810558430152e-121,0.94895234104112,0.406,0.025,1.70742353105928e-116
"6","9130024F11Rik",9.97326312986319e-120,1.02201749709379,0.787,0.114,3.22016719937023e-115
"6","Tmem163",1.76534149609342e-119,1.12392930136268,0.794,0.13,5.69993462258644e-115
"6","Nxph3",3.88837928440521e-117,0.657213335376842,0.503,0.043,1.25547990334875e-112
"6","Grik4",2.33119336645571e-116,1.4538333257752,0.955,0.203,7.52695714161219e-112
"6","Sema5b",2.07772959915206e-113,1.4274410195909,0.852,0.16,6.70857332974216e-109
"6","Myzap",4.95364428597534e-113,0.348232157716351,0.323,0.015,1.59943266705572e-108
"6","Vxn",3.51747279976326e-111,1.45848394835816,0.916,0.224,1.13572161758756e-106
"6","Rai14",3.1494974209041e-108,1.40997134749956,0.923,0.22,1.01690972726152e-103
"6","Satb2",1.89755240564993e-105,1.40497060946064,0.929,0.193,6.1268172073625e-101
"6","Sdk1",1.01660314065478e-103,2.41562741658293,0.987,0.321,3.28240822054615e-99
"6","Plcxd3",2.16104376681669e-102,1.4650450393179,0.826,0.172,6.97757811429772e-98
"6","Sdk2",2.2632170572967e-102,1.58305232074433,0.968,0.266,7.30747523459959e-98
"6","Gm2824",3.20376370417549e-101,1.31186695733731,0.845,0.196,1.03443122480418e-96
"6","Tle4",7.55246278225401e-101,2.11127723461066,0.974,0.394,2.43853918313418e-96
"6","Mpped1",9.79215766409327e-100,1.23026818712827,0.89,0.213,3.16169186658244e-95
"6","Grik3",1.06006125624147e-99,2.01186800659825,1,0.399,3.42272578415245e-95
"6","Stard5",1.65495071602707e-98,0.436854906467121,0.361,0.025,5.3435048719082e-94
"6","Dlc1",3.56540455855801e-97,2.38411855955252,0.994,0.459,1.15119782386721e-92
"6","Bcl11a",2.22183385447491e-96,1.48625710593459,0.948,0.265,7.17385714932859e-92
"6","Rgs12",2.58506010044871e-96,0.682044956860308,0.626,0.088,8.34664205232879e-92
"6","Gng12",3.94874117949967e-96,0.973426727362228,0.8,0.164,1.27496955203685e-91
"6","Dsg2",8.23256012380176e-95,0.4832142553928,0.381,0.029,2.65812901277311e-90
"6","Chrm3",1.55328089913058e-94,2.26994133497344,1,0.418,5.01523336711281e-90
"6","Hs3st4",3.46960922368856e-94,2.73850946949387,1,0.6,1.12026742614456e-89
"6","Cdh18",5.93890868548232e-94,2.66596671030211,1,0.887,1.91755483636853e-89
"6","Podn",1.11869852053446e-92,0.603255874379912,0.523,0.063,3.61205378310165e-88
"6","Sema6d",1.48396187327382e-86,1.94279274362923,1,0.507,4.79141609642653e-82
"6","Ptk7",2.11598952683702e-86,0.660893778226195,0.639,0.106,6.83210698425136e-82
"6","Syt10",2.9037033674089e-86,0.533471367750689,0.484,0.057,9.37547743268985e-82
"6","Arhgap22",4.54693266503369e-85,0.551841670472736,0.516,0.067,1.46811361888608e-80
"6","Sulf2",7.78244338243491e-85,0.864042632038309,0.703,0.13,2.51279531932058e-80
"6","Col19a1",2.01477102679563e-84,1.22231809049354,0.774,0.186,6.50529269131772e-80
"6","Cntn2",1.42331080567875e-83,1.20512744935232,0.865,0.248,4.59558592937554e-79
"6","Etl4",2.04660225059421e-82,2.15469796528166,1,0.883,6.60806934671859e-78
"6","Mirt1",2.8196177036715e-82,0.417964312596019,0.348,0.029,9.10398164161453e-78
"6","Slc1a2",3.27327639795322e-81,1.78552270355924,1,0.76,1.05687548337114e-76
"6","Gsg1l",1.20382465339985e-80,1.03386398768225,0.871,0.236,3.88690904089745e-76
"6","Meis2",1.6143744255365e-79,1.07959669686814,0.845,0.213,5.21249214517226e-75
"6","Mmp16",3.49301403066296e-79,1.56811921653236,1,0.963,1.12782437022046e-74
"6","Slc35f3",4.67825675323799e-79,1.54910353738312,0.987,0.573,1.51051554048548e-74
"6","Atp8b1",2.39838465866504e-78,0.933534970343689,0.787,0.184,7.7439043858977e-74
"6","Galnt14",1.18766081929514e-77,1.33445868731067,0.942,0.32,3.83471925334016e-73
"6","Slc8a1",1.19288699254404e-77,1.38063137871075,0.994,0.975,3.8515935215262e-73
"6","Sulf1",1.95734749821883e-77,1.21406701321023,0.871,0.233,6.31988360224897e-73
"6","Focad",2.89610779726879e-77,1.41008419819774,1,0.785,9.35095285582146e-73
"6","Xylt1",4.10299270271067e-77,1.70921661613367,0.987,0.576,1.32477428385122e-72
"6","Pbx1",1.75868404585768e-76,1.62946079482058,1,0.869,5.67843904726527e-72
"6","Cntnap4",3.25824044012693e-76,1.50976027563353,0.961,0.411,1.05202067330818e-71
"6","4930447C04Rik",5.26126279728537e-76,0.887922601033555,0.555,0.09,1.6987565319875e-71
"6","Ftl1-ps1",9.05124965941886e-74,0.483157227296833,0.484,0.067,2.92246749003316e-69
"6","Atp10a",1.413046295769e-73,1.16621587148373,0.813,0.226,4.56244387977896e-69
"6","Adcy2",2.78308468012361e-71,1.3953541211783,0.994,0.784,8.98602381518311e-67
"6","Brinp2",3.33881082097796e-70,1.44906689813513,1,0.808,1.07803523787736e-65
"6","Stk26",3.9854741084211e-70,0.539421286087335,0.49,0.075,1.286829880127e-65
"6","Mdga1",7.80178076893721e-70,0.708033218662539,0.548,0.096,2.51903897467445e-65
"6","Csmd2",2.0357667137549e-69,1.27353138892436,1,0.924,6.57308356537183e-65
"6","Wasf3",1.11756124849647e-68,0.860570495954743,0.819,0.238,3.6083817591454e-64
"6","Slc16a10",2.43265771636555e-68,0.822792015851513,0.729,0.186,7.85456523460107e-64
"6","Dpp10",3.16034717047145e-68,1.64978096043873,1,0.989,1.02041289440182e-63
"6","Frmpd4",3.29567257913783e-68,1.45504936366754,1,0.986,1.06410676235202e-63
"6","Fam163b",8.35008593651792e-68,0.8272239897785,0.697,0.158,2.69607574718291e-63
"6","Shb",1.0423124292837e-67,0.366147354732311,0.413,0.052,3.36541837167121e-63
"6","Mast4",9.75546033784689e-67,1.64122517021379,0.981,0.621,3.14984303388401e-62
"6","Pde1a",9.83549330285939e-67,1.24681999997082,1,0.943,3.17568407762724e-62
"6","Shisa6",1.07549199746165e-66,1.69773586532532,0.897,0.38,3.47254856140417e-62
"6","Agbl4",2.71218579517786e-66,1.25343288352829,1,0.927,8.75710549547026e-62
"6","Nfix",5.76905001811564e-66,0.931522019163143,0.806,0.247,1.86271086984918e-61
"6","Xkr6",6.64200455473084e-66,1.22274382017547,0.981,0.437,2.14457043063149e-61
"6","Nfib",6.76213309734163e-66,1.45417667820719,0.994,0.597,2.18335753446966e-61
"6","Svil",7.28582966105302e-66,0.456446993097002,0.342,0.036,2.3524486809608e-61
"6","Hrh1",8.14831036301756e-66,0.466991914518033,0.497,0.08,2.63092645001111e-61
"6","Prickle1",1.26164719190534e-65,1.22890465555144,0.994,0.89,4.07360645322396e-61
"6","Mtmr10",3.36362420765859e-65,0.808865577848487,0.794,0.235,1.08604698416881e-60
"6","Thsd7b",1.05970047556383e-64,2.34474874885007,0.916,0.592,3.42156089550049e-60
"6","Dlg2",1.07053696368532e-64,0.790840393464049,1,0.997,3.45654974834715e-60
"6","Kcnk2",1.36986696699348e-64,0.892974264234881,0.742,0.195,4.42302646302855e-60
"6","Itga5",1.44782060568505e-64,0.252216036022762,0.213,0.012,4.67472317163589e-60
"6","Gm5820",4.62518250069493e-64,0.450729915541536,0.413,0.056,1.49337892582438e-59
"6","Fbn2",2.60871132344874e-63,1.06821162970628,0.658,0.164,8.42300712115128e-59
"6","Srcin1",6.28237796758706e-63,1.25102359985139,0.994,0.857,2.02845419817451e-58
"6","Gdpd5",1.55924140163943e-61,0.630108708519755,0.555,0.109,5.03447863761339e-57
"6","Pde4d",3.45603274256263e-61,1.082752868725,1,0.964,1.11588385191862e-56
"6","Sez6",1.01285248341396e-60,1.335173182581,0.981,0.691,3.270298098447e-56
"6","Etv5",3.80108099501784e-60,0.948848242565938,0.8,0.25,1.22729303167136e-55
"6","Nav3",4.65033457775133e-60,0.860663409342378,1,0.998,1.50150002846435e-55
"6","Dip2a",1.73599420998522e-59,1.15822447422814,0.935,0.532,5.60517810520028e-55
"6","Cfap47",8.17160875564034e-59,0.426002118880989,0.419,0.062,2.63844903502115e-54
"6","Khdrbs3",1.60800127224514e-58,1.09144299902177,0.994,0.921,5.19191450782512e-54
"6","Vwc2l",4.14635233644344e-58,1.28576589309428,0.89,0.394,1.33877424239086e-53
"6","Gas7",4.28570271382489e-58,1.06397678807095,1,0.886,1.38376769223978e-53
"6","9630014M24Rik",8.45157643209444e-58,0.6847523029697,0.626,0.145,2.72884499839465e-53
"6","Mir100hg",1.56194041952615e-57,1.00735649212375,1,0.965,5.04319322656603e-53
"6","Kirrel",3.01441119583138e-57,0.377232248759543,0.368,0.049,9.73293086910035e-53
"6","Slc9a3r2",1.09568986093121e-56,0.36759895823193,0.394,0.056,3.53776342297469e-52
"6","Ptprg",1.89003676115019e-56,1.05475929149514,1,0.912,6.10255069440175e-52
"6","Fgf11",4.15920151379144e-55,0.292176480278213,0.329,0.041,1.34292298477298e-50
"6","Mdga2",2.31284457841671e-54,0.791609374411131,1,0.993,7.46771257479187e-50
"6","Neto1",5.91112998232582e-54,1.14169922561952,0.987,0.678,1.90858564869336e-49
"6","Cntnap3",1.17630791421161e-53,0.488096175112438,0.503,0.097,3.79806299340646e-49
"6","Gm49906",1.77946357473873e-53,0.261842531577692,0.258,0.025,5.74553199011643e-49
"6","Pcdh9",2.73646586200406e-53,0.971004306819309,1,0.997,8.83550097523871e-49
"6","Ifi27",1.32300542537071e-52,0.519483929933453,0.452,0.08,4.27171991743695e-48
"6","Acss1",1.64358189187718e-52,0.392545978023156,0.4,0.064,5.30679721249304e-48
"6","Sel1l3",6.59641496532406e-52,0.869592546579025,0.8,0.287,2.12985046400383e-47
"6","Slc38a4",1.66741153704683e-51,0.268484967871965,0.187,0.013,5.38373837081679e-47
"6","Inpp4b",2.38213472386215e-51,1.30387898383547,0.994,0.791,7.6914365964061e-47
"6","Nrxn1",3.7141000036328e-51,0.591515444697174,1,0.996,1.19920860917296e-46
"6","Sertm1",4.54481158253737e-51,0.512317670720774,0.555,0.126,1.46742876376967e-46
"6","Kcnk9",6.35805941509414e-51,0.757276152332369,0.826,0.3,2.0528902239456e-46
"6","Gm31698",2.21294542130151e-50,0.30697738164563,0.239,0.022,7.14515817629831e-46
"6","Rcan3",3.5387694885317e-50,0.254315034549915,0.29,0.034,1.14259789245712e-45
"6","Igsf21",5.9427396718736e-50,1.13576156575175,0.942,0.536,1.91879178525455e-45
"6","Nrp2",1.63569791028844e-49,1.08232964532955,0.91,0.546,5.2813414127393e-45
"6","Nfia",2.16379177891876e-49,1.2452035359895,0.865,0.435,6.9864508957729e-45
"6","Sncaip",5.92674911299522e-49,0.359065512205547,0.316,0.042,1.9136287536039e-44
"6","Pls3",6.70298325630376e-49,1.06166060617124,0.897,0.461,2.16425923379536e-44
"6","Esrrg",1.72792787878097e-48,1.05075948958045,0.942,0.48,5.57913353500799e-44
"6","Frmd4b",1.81655297816538e-48,0.448429923462349,0.503,0.108,5.86528625590039e-44
"6","Astn2",1.89265933562391e-48,1.17575425662143,0.961,0.651,6.11101846286248e-44
"6","Lgi2",4.25647367422855e-48,0.390953460041221,0.458,0.089,1.37433021993491e-43
"6","Cxxc4",4.42975281205832e-48,0.808315229702049,0.787,0.308,1.43027858795739e-43
"6","Galnt18",4.68994938517847e-48,1.03632851737029,0.968,0.734,1.51429085748642e-43
"6","Arap2",5.18340663587906e-48,1.11602961666839,0.929,0.591,1.67361833459263e-43
"6","Fut9",5.38713001097835e-48,0.994621361062613,0.994,0.866,1.73939653794469e-43
"6","Pcsk5",9.56715912611835e-48,1.19563424960117,0.884,0.379,3.08904433864109e-43
"6","Tmem178",1.66214524795489e-47,1.21199347078908,0.903,0.564,5.36673457659674e-43
"6","Spock1",2.19215269471054e-47,0.89171557245424,0.994,0.885,7.07802262068139e-43
"6","Pdia5",4.49634832111152e-47,0.360083927335546,0.419,0.076,1.45178094592049e-42
"6","Wwtr1",1.04864288728498e-46,0.272135821209759,0.219,0.02,3.38585815446573e-42
"6","Abca7",2.8536958281097e-46,0.744357308911008,0.723,0.243,9.21401308980059e-42
"6","Lpar1",5.08788047472691e-46,0.488172916805462,0.348,0.055,1.64277484767982e-41
"6","Olfm3",8.40186096524572e-46,0.970737714708934,0.884,0.391,2.71279286845854e-41
"6","Pdgfc",1.05639310631912e-45,1.06436443956569,0.871,0.415,3.41088206168317e-41
"6","Nfasc",1.64622701246371e-45,0.866647340663716,0.987,0.879,5.31533777784281e-41
"6","Gm15155",1.70188288348051e-45,0.847889286955787,0.652,0.188,5.49503945418188e-41
"6","Atp2b2",2.18776199367576e-45,0.862523251067435,0.987,0.746,7.06384592518031e-41
"6","A830018L16Rik",4.16088301724548e-45,0.950989090696464,0.994,0.919,1.34346590860822e-40
"6","6530403H02Rik",9.95000089852947e-45,1.28996946501511,0.981,0.594,3.21265629011719e-40
"6","Adgra1",1.03291878433884e-44,0.773838883795866,0.806,0.348,3.33508817087325e-40
"6","Cdh11",1.07870868030414e-44,1.0228352283006,0.987,0.74,3.48293458696601e-40
"6","Nr3c1",1.57867071919226e-44,1.0596246191779,0.897,0.54,5.09721201812796e-40
"6","Rbms1",2.07563505167766e-44,0.638796350249918,0.665,0.199,6.70181045485684e-40
"6","Sgcz",2.85754592329462e-44,1.07515983082742,1,0.947,9.22644427713366e-40
"6","Dtnb",3.00463110270286e-44,0.81618781978868,0.987,0.888,9.70135290440701e-40
"6","Usp35",1.47623950664868e-43,0.877696776317138,0.865,0.415,4.76648211906725e-39
"6","Frmd4a",4.56525111079918e-43,0.704856251587259,1,0.985,1.47402827865484e-38
"6","St3gal1",5.33394322377877e-43,0.931712885267146,0.768,0.307,1.72222358809369e-38
"6","Nrg3",5.99106682468053e-43,0.520311596683065,1,0.996,1.93439565635285e-38
